Run 6840: Mean_no_cut = 1.0000, Mean_PID = 1.0005, Mean_PID_Delta = 0.9990, Sigma_cut = 0.0295, Sigma_PID = 0.0286, Sigma_PID_Delta = 0.0259
Run 5217: Mean_no_cut = 0.9380, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0234, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6183: Mean_no_cut = 0.9681, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0257, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5218: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 2184: Mean_no_cut = 1.0020, Mean_PID = 1.0041, Mean_PID_Delta = 1.0058, Sigma_cut = 0.0314, Sigma_PID = 0.0295, Sigma_PID_Delta = 0.0281
Run 3375: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6177: Mean_no_cut = 0.9682, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0255, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6178: Mean_no_cut = 0.9678, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0261, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 3381: Mean_no_cut = 0.9956, Mean_PID = 0.9961, Mean_PID_Delta = 0.9969, Sigma_cut = 0.0281, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0253
Run 5194: Mean_no_cut = 0.9764, Mean_PID = 0.9680, Mean_PID_Delta = 0.9680, Sigma_cut = 0.0261, Sigma_PID = 0.0178, Sigma_PID_Delta = 0.0178
Run 5237: Mean_no_cut = 0.9998, Mean_PID = 1.0005, Mean_PID_Delta = 1.0001, Sigma_cut = 0.0285, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0260
Run 5184: Mean_no_cut = 0.9750, Mean_PID = 1.1615, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0277, Sigma_PID = 0.2478, Sigma_PID_Delta = 0.0000
Run 6973: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5227: Mean_no_cut = 0.9379, Mean_PID = 1.0160, Mean_PID_Delta = 1.1905, Sigma_cut = 0.0235, Sigma_PID = 0.1306, Sigma_PID_Delta = 0.2453
Run 5228: Mean_no_cut = 0.9398, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0232, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6168: Mean_no_cut = 0.9383, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0229, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6167: Mean_no_cut = 0.9382, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0230, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1323: Mean_no_cut = 0.9654, Mean_PID = 1.1335, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0374, Sigma_PID = 0.2507, Sigma_PID_Delta = 0.0000
Run 1506: Mean_no_cut = 0.9677, Mean_PID = 1.0134, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0367, Sigma_PID = 0.3200, Sigma_PID_Delta = 0.0000
Run 1467: Mean_no_cut = 0.9678, Mean_PID = 1.0148, Mean_PID_Delta = 1.2053, Sigma_cut = 0.0354, Sigma_PID = 0.0654, Sigma_PID_Delta = 0.2443
Run 5221: Mean_no_cut = 0.9399, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0234, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6161: Mean_no_cut = 0.9383, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0228, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 3388: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 3387: Mean_no_cut = 0.9952, Mean_PID = 0.9958, Mean_PID_Delta = 0.9968, Sigma_cut = 0.0286, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0255
Run 1510: Mean_no_cut = 0.9679, Mean_PID = 0.9744, Mean_PID_Delta = 0.7890, Sigma_cut = 0.0360, Sigma_PID = 0.0552, Sigma_PID_Delta = 0.1854
Run 6171: Mean_no_cut = 0.9678, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0255, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6866: Mean_no_cut = 1.0016, Mean_PID = 1.0019, Mean_PID_Delta = 1.0016, Sigma_cut = 0.0283, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0261
Run 5231: Mean_no_cut = 0.9412, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0232, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5192: Mean_no_cut = 0.9764, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0265, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6849: Mean_no_cut = 1.0014, Mean_PID = 1.0022, Mean_PID_Delta = 1.0018, Sigma_cut = 0.0291, Sigma_PID = 0.0285, Sigma_PID_Delta = 0.0269
Run 6846: Mean_no_cut = 1.0015, Mean_PID = 1.0024, Mean_PID_Delta = 1.0019, Sigma_cut = 0.0296, Sigma_PID = 0.0288, Sigma_PID_Delta = 0.0274
Run 6151: Mean_no_cut = 0.9431, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0240, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 4240: Mean_no_cut = 1.0004, Mean_PID = 1.0007, Mean_PID_Delta = 1.0004, Sigma_cut = 0.0286, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0263
Run 7003: Mean_no_cut = 1.0019, Mean_PID = 1.0021, Mean_PID_Delta = 1.0017, Sigma_cut = 0.0280, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0258
Run 5166: Mean_no_cut = 0.9983, Mean_PID = 0.9991, Mean_PID_Delta = 0.9990, Sigma_cut = 0.0293, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0262
Run 4056: Mean_no_cut = 1.0012, Mean_PID = 1.0014, Mean_PID_Delta = 1.0016, Sigma_cut = 0.0281, Sigma_PID = 0.0277, Sigma_PID_Delta = 0.0259
Run 3373: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6892: Mean_no_cut = 1.0007, Mean_PID = 1.0009, Mean_PID_Delta = 1.0005, Sigma_cut = 0.0278, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 1965: Mean_no_cut = 0.9984, Mean_PID = 1.0008, Mean_PID_Delta = 1.0025, Sigma_cut = 0.0335, Sigma_PID = 0.0320, Sigma_PID_Delta = 0.0308
Run 5650: Mean_no_cut = 0.9999, Mean_PID = 1.0023, Mean_PID_Delta = 1.0023, Sigma_cut = 0.0292, Sigma_PID = 0.0279, Sigma_PID_Delta = 0.0261
Run 6834: Mean_no_cut = 1.0000, Mean_PID = 1.0004, Mean_PID_Delta = 0.9988, Sigma_cut = 0.0295, Sigma_PID = 0.0286, Sigma_PID_Delta = 0.0260
Run 1495: Mean_no_cut = 0.9678, Mean_PID = 0.9840, Mean_PID_Delta = 0.9890, Sigma_cut = 0.0356, Sigma_PID = 0.2457, Sigma_PID_Delta = 0.0319
Run 5201: Mean_no_cut = 0.9763, Mean_PID = 1.1905, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0259, Sigma_PID = 0.2453, Sigma_PID_Delta = 0.0000
Run 1423: Mean_no_cut = 0.9688, Mean_PID = 0.9920, Mean_PID_Delta = 1.1474, Sigma_cut = 0.0349, Sigma_PID = 0.0267, Sigma_PID_Delta = 0.2492
Run 6938: Mean_no_cut = 1.0016, Mean_PID = 1.0021, Mean_PID_Delta = 1.0017, Sigma_cut = 0.0283, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0258
Run 6981: Mean_no_cut = 1.0014, Mean_PID = 1.0016, Mean_PID_Delta = 1.0015, Sigma_cut = 0.0278, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0258
Run 3385: Mean_no_cut = 0.1272, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.5298, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 7021: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6864: Mean_no_cut = 1.0015, Mean_PID = 1.0017, Mean_PID_Delta = 1.0013, Sigma_cut = 0.0282, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0262
Run 6173: Mean_no_cut = 0.9679, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0259, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5233: Mean_no_cut = 0.9377, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0235, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6968: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6967: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5190: Mean_no_cut = 0.9749, Mean_PID = 1.1759, Mean_PID_Delta = 1.1759, Sigma_cut = 0.0274, Sigma_PID = 0.2465, Sigma_PID_Delta = 0.2465
Run 5223: Mean_no_cut = 0.9412, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0229, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1463: Mean_no_cut = 0.9680, Mean_PID = 0.9920, Mean_PID_Delta = 1.1759, Sigma_cut = 0.0358, Sigma_PID = 0.0089, Sigma_PID_Delta = 0.2465
Run 6163: Mean_no_cut = 0.9423, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0231, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1327: Mean_no_cut = 0.9685, Mean_PID = 0.9920, Mean_PID_Delta = 1.2053, Sigma_cut = 0.0353, Sigma_PID = 0.0445, Sigma_PID_Delta = 0.2443
Run 1246: Mean_no_cut = 0.9935, Mean_PID = 0.9952, Mean_PID_Delta = 0.9961, Sigma_cut = 0.0322, Sigma_PID = 0.0304, Sigma_PID_Delta = 0.0288
Run 6836: Mean_no_cut = 1.0001, Mean_PID = 1.0005, Mean_PID_Delta = 0.9989, Sigma_cut = 0.0295, Sigma_PID = 0.0286, Sigma_PID_Delta = 0.0260
Run 1497: Mean_no_cut = 0.9709, Mean_PID = 0.9895, Mean_PID_Delta = 1.0240, Sigma_cut = 0.0298, Sigma_PID = 0.3394, Sigma_PID_Delta = 0.0089
Run 4230: Mean_no_cut = 1.0001, Mean_PID = 1.0004, Mean_PID_Delta = 0.9999, Sigma_cut = 0.0283, Sigma_PID = 0.0279, Sigma_PID_Delta = 0.0261
Run 6839: Mean_no_cut = 1.0000, Mean_PID = 1.0005, Mean_PID_Delta = 0.9988, Sigma_cut = 0.0295, Sigma_PID = 0.0285, Sigma_PID_Delta = 0.0259
Run 3789: Mean_no_cut = 0.9983, Mean_PID = 0.9984, Mean_PID_Delta = 0.9982, Sigma_cut = 0.0281, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0263
Run 1498: Mean_no_cut = 0.9711, Mean_PID = 1.2053, Mean_PID_Delta = 1.2053, Sigma_cut = 0.0297, Sigma_PID = 0.2443, Sigma_PID_Delta = 0.2443
Run 1967: Mean_no_cut = 0.9984, Mean_PID = 1.0003, Mean_PID_Delta = 1.0020, Sigma_cut = 0.0340, Sigma_PID = 0.0326, Sigma_PID_Delta = 0.0314
Run 5203: Mean_no_cut = 0.9746, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0274, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6854: Mean_no_cut = 1.0033, Mean_PID = 1.0040, Mean_PID_Delta = 1.0041, Sigma_cut = 0.0297, Sigma_PID = 0.0290, Sigma_PID_Delta = 0.0276
Run 6983: Mean_no_cut = 1.0009, Mean_PID = 1.0013, Mean_PID_Delta = 1.0010, Sigma_cut = 0.0284, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0253
Run 6153: Mean_no_cut = 0.9410, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0234, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6844: Mean_no_cut = 1.0013, Mean_PID = 1.0024, Mean_PID_Delta = 1.0028, Sigma_cut = 0.0292, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0271
Run 6993: Mean_no_cut = 1.0017, Mean_PID = 1.0019, Mean_PID_Delta = 1.0018, Sigma_cut = 0.0280, Sigma_PID = 0.0277, Sigma_PID_Delta = 0.0258
Run 6829: Mean_no_cut = 1.0000, Mean_PID = 1.0004, Mean_PID_Delta = 0.9989, Sigma_cut = 0.0292, Sigma_PID = 0.0283, Sigma_PID_Delta = 0.0258
Run 6890: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
