New_kin,Kin_number,Kin_old,day,run_number,Type,class,Hel_scaler_status,SHMS_angle,Ibeam(uA),charge(mC),#events,duration(min),target ,prescale,coin_status,comments,goodness_code,SuperRunNumber,BeamEnergy,HMS_P,HMS_Thet,NPS_Thet,Run_Length(ks),Target_mass,Current_BCM_1,BCM1(nocut),Computer_live_time,PS_1,PS_2,PS_3,PS_4,PS_5,PS_6,HWP_Status,HMS_Pol,BCM1_Charge(nocut),BCM2_Charge(nocut),BCM4a_charge(nocut),NPS-HMS_coin_time_correction,NPS_target_distance,EL-CLEAN_Scalar,Beam_Polarization,VTP_min_clus_thresh,VTP_sing_phot_thresh,VTP_two_clus_thresh,VTP_seed_energy,VTP_width,VTP_spasrification,Loop2_fan_speed,Loop2_pressure,Loop1_fan_speed,Loop1_pressure,Loop3_fan_speed,Loop3_pressure,Replay Pass
unknown,18,KinC_x36_6,2/24/2024,4617,production,g,suspicious,23.801,3,5.3,415670,31.87,LD2,ps4=0,sparse,"""NPS temps abnormal""",0,4584,10.537,2.416,26.86,7.5,1.95,0,3.085,5.37,0.988,-1,-1,-1,1,-1,-1,0,-1,5.42,5.48,5.6,0.8,407,196413,80,500,1600,800,70,20,1,0,0,48.81,23.68,0,0,2
unknown,18,KinC_x36_6,2/24/2024,4618,production,g,suspicious,23.801,3,5.34,412815,30.47,LD2,ps4=0,sparse,"""NPS temps abnormal""",0,4584,10.538,2.416,26.86,7.5,1.884,0,3.034,5.4,0.988,-1,-1,-1,1,-1,-1,0,-1,5.46,5.52,5.56,0.8,407,200024,80,500,1600,800,70,20,1,0,0,48.82,23.66,0,0,2
unknown,18,KinC_x36_6,2/24/2024,4619,production,g,good,23.801,3,2.79,243586,28.23,LD2,ps4=0,sparse,"""NPS temps abnormal""",0,4584,10.538,2.416,26.86,7.5,1.734,0,3,2.99,1,-1,-1,-1,1,-1,-1,0,-1,2.99,3.03,3.58,0.8,407,103316,80,500,1600,800,70,20,1,0,0,48.82,23.77,0,-999999,2
unknown,18,KinC_x36_6,2/24/2024,4620,production,g,good,23.801,3,2.72,212532,16.51,LD2,ps4=0,sparse,"""NPS temps abnormal""",0,4584,10.538,2.416,26.86,7.5,1.012,0,3.023,2.77,1,-1,-1,-1,1,-1,-1,0,-1,2.77,2.81,2.87,0.8,407,101738,80,500,1600,800,70,20,1,0,0,48.82,23.95,0,0,2
unknown,18,KinC_x36_6,2/24/2024,4621,production,u,good,23.801,1,1.21,74720,18.78,LD2,ps4=0,sparse,"""NPS temps abnormal""",1,4584,10.538,2.416,26.86,7.5,1.175,0,0,1.13,1,-1,-1,-1,1,-1,-1,0,-1,1.13,1.14,1.45,0.8,407,0,80,500,1600,800,70,20,1,0,0,48.81,24.06,0,0,2
unknown,18,KinC_x36_6,2/24/2024,4622,production,g,good,23.801,2,2.91,199162,22.39,LD2,ps4=0,sparse,"""NPS temps abnormal""",0,4584,10.538,2.416,26.86,7.5,1.393,0,2.21,2.96,1,-1,-1,-1,1,-1,-1,0,-1,2.96,3,3.07,0.8,407,120985,80,500,1600,800,70,20,1,0,0,48.81,24.15,0,0,2
unknown,18,KinC_x36_6,2/24/2024,4623,production,g,good,23.801,3,2.56,198281,14.06,LD2,ps4=0,off,"""NPS temps abnormal""",0,4623,10.538,2.416,26.86,7.5,0.872,0,3.046,2.61,0.999,-1,-1,-1,1,-1,-1,0,-1,2.61,2.64,2.65,0.8,407,96047,80,400,1600,800,15,20,1,0,0,48.81,24.24,0,0,2
unknown,18,KinC_x36_6,2/24/2024,4624,junk,b,unknown,23.801,3,3.25,258819,19.31,LD2,ps3=0 & ps4=0,sparse,"""two triggers were active for this run NPS temps abnormal""",3,4624,10.538,2.416,26.86,7.5,0.909,0,2.996,2.52,4.469,-1,-1,1,1,-1,-1,0,-1,2.52,2.55,2.59,0.8,407,92344,80,500,1600,800,70,20,1,0,0,48.82,24.29,0,0,2
unknown,18,KinC_x36_6,2/24/2024,4625,production,g,good,23.801,5,6.72,165185,30.24,LH2,ps4=0,sparse,"""NPS temps abnormal""",0,4581,10.538,2.416,26.86,7.5,1.853,0,4.808,6.93,1,-1,-1,-1,1,-1,-1,0,-1,6.93,7.01,7.25,0.8,407,121015,80,500,1600,800,70,20,1,0,0,48.81,24.4,0,0,2
unknown,18,KinC_x36_6,2/24/2024,4626,junk,b,unknown,23.801,5,0,0,0,LH2,ps4=0,sparse,"""NPS temps abnormal""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
unknown,18,KinC_x36_6,2/24/2024,4627,production,g,good,23.801,5,7.98,182103,28.94,LH2,ps4=0,sparse,"""NPS temps abnormal""",0,4581,10.538,2.416,26.86,7.5,1.775,0,4.955,8.19,1,-1,-1,-1,1,-1,-1,0,-1,8.19,8.27,8.28,0.8,407,142846,80,500,1600,800,70,20,1,0,0,48.82,24.58,0,0,2
unknown,18,KinC_x36_6,2/24/2024,4628,production,g,suspicious,23.801,5,7.94,182218,30.14,LH2,ps4=0,sparse,"""NPS temps abnormal""",0,4581,10.538,2.416,26.86,7.5,1.844,0,4.934,8.11,0.997,-1,-1,-1,1,-1,-1,0,-1,8.11,8.2,8.26,0.8,407,140850,80,500,1600,800,70,20,1,0,0,48.81,24.67,0,0,2
unknown,18,KinC_x36_6,2/24/2024,4629,production,g,good,23.801,5,8.12,183347,29.17,LH2,ps4=0,sparse,"""NPS temps abnormal""",0,4581,10.538,2.416,26.86,7.5,1.79,0,4.936,8.31,1,-1,-1,-1,1,-1,-1,0,-1,8.31,8.4,8.4,0.8,407,145425,80,500,1600,800,70,20,1,0,0,48.81,24.77,0,0,2
unknown,18,KinC_x36_6,2/24/2024,4630,production,g,good,23.801,5,8.37,190313,28.64,LH2,ps4=0,sparse,"""NPS temps abnormal""",0,4581,10.538,2.416,26.86,7.5,1.798,0,4.993,8.75,1,-1,-1,-1,1,-1,-1,0,-1,8.75,8.84,8.78,0.8,407,152436,80,500,1600,800,70,20,1,0,0,48.81,24.66,0,0,2
unknown,18,KinC_x36_6,2/24/2024,4631,junk,u,unknown,23.801,5,0,33095,5.75,LH2,ps4=0,sparse,"""HMS Q1 TripNPS temps abnormal""",0,4581,10.538,2.416,26.86,7.5,0.345,0,5.135,1.42,1,-1,-1,-1,1,-1,-1,0,-1,1.42,1.43,1.47,0.8,407,24089,80,500,1600,800,70,20,1,0,0,48.8,24.52,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4636,production ,g,good,23.801,11,8.33,183694,15.67,LH2,ps4=0,sparse,"""NPS temps abnormal""",0,4634,10.538,2.416,26.86,7.5,0.97,0,10.673,8.57,1,-1,-1,-1,1,-1,-1,0,-1,8.57,8.65,8.72,-5.5,607,113687,80,500,1600,800,70,20,1,0,0,48.82,23.69,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4637,production,g,good,23.801,5,2.96,225343,12.07,LD2,ps4=0,sparse,"""NPS temps abnormal""",0,4637,10.538,2.416,26.86,7.5,0.755,0,4.971,3.13,0.999,-1,-1,-1,1,-1,-1,0,-1,3.13,3.16,3.22,-5.5,607,99799,80,500,1600,800,70,20,1,0,0,48.82,23.69,0,-999999,2
unknown,18,KinC_x36_6,2/25/2024,4638,production,g,good,23.801,11,17.51,376793,30.49,LH2,ps4=0,sparse,"""NPS temps abnormal""",0,4634,10.538,2.416,26.86,7.5,1.87,0,10.388,17.87,1,-1,-1,-1,1,-1,-1,0,-1,17.87,18.03,18.02,-5.5,607,240066,80,500,1600,800,70,20,1,0,0,48.82,23.67,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4639,production,g,good,23.801,11,18.61,395367,30.1,LH2,ps4=0,sparse,"""NPS temps abnormal""",0,4634,10.538,2.416,26.86,7.5,1.851,0,10.684,19.02,1,-1,-1,-1,1,-1,-1,0,-1,19.02,19.19,19.11,-5.5,607,253435,80,500,1600,800,70,20,1,0,0,48.82,23.65,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4640,production,g,good,23.801,11,17.62,383388,29.87,LH2,ps4=0,sparse,"""NPS temps abnormal""",0,4634,10.538,2.416,26.86,7.5,1.866,0,10.624,18.35,0.999,-1,-1,-1,1,-1,-1,0,-1,18.36,18.53,18.51,-5.5,607,244608,80,500,1600,800,70,20,1,0,0,48.82,23.63,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4641,production,g,good,23.801,11,17.12,370808,28.54,LH2,ps4=0,sparse,"""NPS temps abnormal""",0,4634,10.538,2.416,26.86,7.5,1.792,0,10.59,17.89,1,-1,-1,-1,1,-1,-1,0,-1,17.89,18.05,18.01,-5.5,607,239078,80,500,1600,800,70,20,1,0,0,48.82,23.63,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4642,production,g,good,23.801,11,19.39,405555,30.9,LH2,ps4=0,sparse,"""NPS temps abnormal""",0,4634,10.538,2.416,26.86,7.5,1.899,0,10.763,19.81,1,-1,-1,-1,1,-1,-1,0,-1,19.81,19.99,19.91,-5.5,607,263421,80,500,1600,800,70,20,1,0,0,48.82,23.63,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4643,production,g,good,23.801,11,17.87,377699,29.38,LH2,ps4=0,sparse,"""NPS temps abnormal""",0,4634,10.538,2.416,26.86,7.5,1.816,0,10.614,18.37,1,-1,-1,-1,1,-1,-1,0,-1,18.37,18.55,18.5,-5.5,607,244575,80,500,1600,800,70,20,1,0,0,48.82,23.63,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4644,production,g,good,23.801,11,18.34,382514,29.41,LH2,ps4=0,sparse,"""NPS temps abnormal""",0,4634,10.538,2.416,26.86,7.5,1.807,0,10.731,18.73,0.999,-1,-1,-1,1,-1,-1,0,-1,18.73,18.91,18.83,-5.5,607,248445,80,500,1600,800,70,20,1,0,0,48.82,23.62,0,-999999,2
unknown,18,KinC_x36_6,2/25/2024,4645,junk,b,unknown,23.801,11,0,31153,2.27,LH2,ps4=0,sparse,"""col 24&25 drop outNPS temps abnormal""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
unknown,18,KinC_x36_6,2/25/2024,4646,junk,u,unknown,23.801,11,0,79384,5.42,LH2,ps4=0,sparse,"""col 24&25 drop outNPS temps abnormal""",0,4646,10.538,2.416,26.86,7.5,0.351,0,10.856,3.82,0.999,-1,-1,-1,1,-1,-1,0,-1,3.82,3.85,3.83,-5.5,607,50561,80,0,0,0,0,0,0,0,0,0,0,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4647,junk,b,unknown,23.801,11,0,0,0,LH2,ps4=0,sparse,"""col 24&25 drop outNPS temps abnormal""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
unknown,18,KinC_x36_6,2/25/2024,4648,production,g,suspicious,23.801,11,19.07,386756,29.49,LH2,ps4=0,sparse,"""col 24&25 drop outNPS temps abnormal""",0,4646,10.538,2.416,26.86,7.5,1.801,0,10.797,19.14,0.988,-1,-1,-1,1,-1,-1,0,-1,19.32,19.53,19.42,-5.5,607,257058,80,0,0,0,0,0,0,0,0,0,0,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4649,production,g,good,23.801,8,7.22,127072,15.71,LH2,ps4=0,sparse,"""col 24&25 drop outNPS temps abnormal""",0,4646,10.538,2.416,26.86,7.5,0.979,0,7.873,7.44,1,-1,-1,-1,1,-1,-1,0,-1,7.44,7.52,7.49,-5.5,607,108427,80,0,0,0,0,0,0,0,0,0,0,0,-999999,2
unknown,18,KinC_x36_6,2/25/2024,4650,production,g,good,23.801,8,7.12,133289,19.73,LH2,ps4=0,sparse,"""col 24&25 drop outNPS temps abnormal""",0,4646,10.538,2.416,26.86,7.5,1.213,0,7.742,7.28,1,-1,-1,-1,1,-1,-1,0,-1,7.28,7.35,7.49,-5.5,607,105320,80,0,0,0,0,0,0,0,0,0,0,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4651,production,g,good,23.801,6,10.14,167519,29.13,LH2,ps4=0,sparse,"""col 24&25 drop outNPS temps abnormal""",0,4646,10.538,2.416,26.86,7.5,1.802,0,5.965,10.44,1,-1,-1,-1,1,-1,-1,0,-1,10.44,10.55,10.5,-5.5,607,168657,80,0,0,0,0,0,0,0,0,0,0,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4652,production,g,good,23.801,11,10.71,197155,15.18,LH2,ps4=0,off,"""col 24&25 drop outNPS temps abnormal""",0,4646,10.538,2.416,26.86,7.5,0.931,0,10.755,9.85,0.998,-1,-1,-1,1,-1,-1,0,-1,9.85,9.94,9.9,-5.5,607,130280,80,0,0,0,0,0,0,0,0,0,0,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4653,junk,b,unknown,23.801,11,0,0,0,LH2,ps3=0,sparse,"""col 24&25 drop outNPS temps abnormal""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
unknown,18,KinC_x36_6,2/25/2024,4654,production,g,good,23.801,11,11.68,251925,18.13,LH2,ps3=0,sparse,"""col 24&25 drop outNPS temps abnormal""",0,4654,10.538,2.416,26.86,7.5,1.18,0,10.798,12.61,0.995,-1,-1,1,-1,-1,-1,0,-1,12.62,12.74,12.69,-5.5,607,167117,80,0,0,0,0,0,0,0,0,0,0,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4655,production,g,good,23.801,11,17.92,498905,30.05,dummy,ps4=0,sparse,"""col 24&25 drop outNPS temps abnormal""",0,4655,10.538,2.416,26.86,7.5,1.859,0,10.57,18.4,0.997,-1,-1,-1,1,-1,-1,0,-1,18.4,18.6,18.6,-5.5,607,236828,80,0,0,0,0,0,0,0,0,0,0,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4656,junk,b,unknown,23.801,11,0,0,0,dummy,ps4=0,sparse,"""Temps recovering""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,
unknown,18,KinC_x36_6,2/25/2024,4657,production,g,good,23.801,11,18.5,504427,31.28,dummy,ps4=0,sparse,"""Temps recovered""",0,4657,10.538,2.416,26.86,7.5,1.942,0,10.57,19.02,0.998,-1,-1,-1,1,-1,-1,0,-1,19.02,19.25,19.28,-5.5,607,244630,80,500,1600,800,70,20,1,0,0,48.82,24.44,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4658,junk,b,unknown,23.801,11,0,0,0,LH2,ps4=0,sparse,"""""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,
unknown,18,KinC_x36_6,2/25/2024,4659,junk,b,unknown,23.801,11,0,0,4,LH2,ps4=0,sparse,"""DAQ disconnect error""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
unknown,18,KinC_x36_6,2/25/2024,4660,production,g,good,23.801,11,15.46,309477,29.14,LH2,ps4=0,sparse,"""""",0,4634,10.538,2.416,26.86,7.5,1.817,0,10.553,15.94,1,-1,-1,-1,1,-1,-1,0,-1,15.94,16.15,16.31,-5.5,607,211615,80,500,1600,800,70,20,1,0,0,48.81,24.6,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4661,junk,b,unknown,23.801,11,0,0,4,LH2,ps4=0,sparse,"""No end of run coda entry but is junk""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
unknown,18,KinC_x36_6,2/25/2024,4662,production,g,good,23.801,11,18.46,359277,31.66,LH2,ps4=0,sparse,"""""",0,4634,10.538,2.416,26.86,7.5,1.958,0,10.48,18.89,1,-1,-1,-1,1,-1,-1,0,-1,18.89,19.16,19.2,-5.5,607,253072,80,500,1600,800,70,20,1,0,0,48.82,24.38,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4663,production,g,suspicious,23.801,11,19.01,360574,31.16,LH2,ps4=0,sparse,"""""",0,4634,10.538,2.416,26.86,7.5,1.939,0,10.321,19.33,0.989,-1,-1,-1,1,-1,-1,0,-1,19.51,19.79,19.74,-5.5,607,262998,80,500,1600,800,70,20,1,0,0,48.82,24.24,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4664,production,g,good,23.801,8,8.99,259650,26.61,dummy,ps4=0,sparse,"""""",0,4657,10.538,2.416,26.86,7.5,1.631,0,6.623,9.11,0.999,-1,-1,-1,1,-1,-1,0,-1,9.11,9.24,9.37,-5.5,607,135523,80,500,1600,800,70,20,1,0,0,48.82,23.93,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4665,production,g,good,23.801,6,6.43,144509,21.65,dummy,ps4=0,sparse,"""""",0,4657,10.538,2.416,26.86,7.5,1.328,0,5.342,6.52,1,-1,-1,-1,1,-1,-1,0,-1,6.52,6.61,6.64,-5.5,607,107005,80,500,1600,800,70,20,1,0,0,48.82,23.7,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4666,production ,g,good,23.801,6,9.67,730130,29.96,LD2,ps4=0,sparse,"""""",0,4637,10.538,2.416,26.86,7.5,1.867,0,5.803,9.95,0.998,-1,-1,-1,1,-1,-1,0,-1,9.95,10.09,10.13,-5.5,607,311101,80,500,1600,800,70,20,1,0,0,48.82,23.5,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4667,production ,g,good,23.801,8,12.4,1094470,32.78,LD2,ps4=0,sparse,"""""",0,4637,10.538,2.416,26.86,7.5,2.052,0,7.728,12.95,0.996,-1,-1,-1,1,-1,-1,0,-1,12.95,13.14,13.33,-5.5,607,385489,80,500,1600,800,70,20,1,0,0,48.82,23.38,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4668,production ,g,good,23.801,8,13.55,1190866,31.6,LD2,ps4=0,sparse,"""""",0,4637,10.538,2.416,26.86,7.5,1.993,0,7.726,14.21,0.998,-1,-1,-1,1,-1,-1,0,-1,14.2,14.4,14.43,-5.5,607,423712,80,500,1600,800,70,20,1,0,0,48.82,23.3,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4669,production ,g,suspicious,23.801,8,12.21,1063077,37.86,LD2,ps4=0,sparse,"""""",0,4637,10.538,2.416,26.86,7.5,2.356,0,7.864,12.7,0.985,-1,-1,-1,1,-1,-1,0,-1,12.85,13.03,13.46,-5.5,607,378707,80,500,1600,800,70,20,1,0,0,48.82,23.26,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4670,production ,g,good,23.801,8,13.43,1129035,30.71,LD2,ps4=0,sparse,"""""",0,4637,10.538,2.416,26.86,7.5,1.917,0,7.724,13.87,0.998,-1,-1,-1,1,-1,-1,0,-1,13.87,14.07,14.09,-5.5,607,413355,80,500,1600,800,70,20,1,0,0,48.82,23.23,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4671,production ,g,good,23.801,8,13.8,1166905,31.56,LD2,ps4=0,sparse,"""""",0,4637,10.538,2.416,26.86,7.5,1.98,0,7.813,14.3,0.999,-1,-1,-1,1,-1,-1,0,-1,14.3,14.51,14.54,-5.5,607,427055,80,500,1600,800,70,20,1,0,0,48.82,23.23,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4672,production ,g,good,23.801,8,12.77,1062764,29.73,LD2,ps4=0,sparse,"""""",0,4637,10.538,2.416,26.86,7.5,1.851,0,7.828,13.06,0.998,-1,-1,-1,1,-1,-1,0,-1,13.06,13.23,13.3,-5.5,607,388302,80,500,1600,800,70,20,1,0,0,48.82,23.22,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4673,production ,g,good,23.801,8,5.31,472734,21.61,LD2,ps4=0,sparse,"""Long beam outage""",0,4637,10.538,2.416,26.86,7.5,1.346,0,7.61,5.7,0.999,-1,-1,-1,1,-1,-1,0,-1,5.7,5.78,6.17,-5.5,607,166117,80,500,1600,800,70,20,1,0,0,48.82,23.22,0,0,2
unknown,18,KinC_x36_6,2/25/2024,4674,production ,g,good,23.801,8,9.91,836743,20.53,LD2,ps4=0,sparse,"""""",0,4637,10.538,2.416,26.86,7.5,1.285,0,7.974,10.24,0.997,-1,-1,-1,1,-1,-1,0,-1,10.24,10.38,10.34,-5.5,607,305505,80,500,1600,800,70,20,1,0,0,48.82,23.26,0,0,2
unknown,18,KinC_x36_6,2/26/2024,4675,production ,g,good,23.801,8,14.74,1704805,33.27,LD2,ps4=0,sparse,"""startring Trig4 counting""",0,4637,10.538,2.416,26.86,7.5,2.086,0,7.829,15.28,0.999,-1,-1,-1,1,-1,-1,0,-1,15.28,15.48,15.51,-5.5,607,455345,80,500,1600,800,70,20,1,0,0,48.82,23.29,0,0,2
unknown,18,KinC_x36_6,2/26/2024,4676,production ,g,good,23.801,8,15.23,1778693,33.32,LD2,ps4=0,sparse,"""""",0,4637,10.538,2.416,26.86,7.5,2.11,0,7.915,16.08,0.998,-1,-1,-1,1,-1,-1,0,-1,16.08,16.17,16.16,-5.5,607,475671,80,500,1600,800,70,20,1,0,0,48.82,23.32,0,0,2
unknown,18,KinC_x36_6,2/26/2024,4677,production ,g,good,23.801,8,15.71,1825437,33.59,LD2,ps4=0,sparse,"""""",0,4637,10.538,2.416,26.86,7.5,2.118,0,7.919,16.47,0.998,-1,-1,-1,1,-1,-1,0,-1,16.47,16.59,16.54,-5.5,607,488453,80,500,1600,800,70,20,1,0,0,48.82,23.35,0,0,2
unknown,18,KinC_x36_6,2/26/2024,4678,production ,g,good,23.801,8,14.32,1684479,33.65,LD2,ps4=0,sparse,"""""",0,4637,10.538,2.416,26.86,7.5,2.138,0,7.77,15.1,0.999,-1,-1,-1,1,-1,-1,0,-1,15.1,15.29,15.35,-5.5,607,449200,80,500,1600,800,70,20,1,0,0,48.81,23.39,0,0,2
unknown,18,KinC_x36_6,2/26/2024,4679,production ,g,good,23.801,6,7.15,817406,20.14,LD2,ps4=0,sparse,"""""",0,4637,10.538,2.416,26.86,7.5,1.239,0,5.986,7.28,1,-1,-1,-1,1,-1,-1,0,-1,7.28,7.38,7.35,-5.5,607,226590,80,500,1600,800,70,20,1,0,0,48.82,23.43,0,0,2
unknown,18,KinC_x36_6,2/26/2024,4680,production ,g,good,23.801,4,4.76,549068,20.53,LD2,ps4=0,sparse,"""""",0,4637,10.538,2.416,26.86,7.5,1.262,0,4.024,4.83,1,-1,-1,-1,1,-1,-1,0,-1,4.83,4.89,4.91,-5.5,607,163620,80,500,1600,800,70,20,1,0,0,48.82,23.42,0,0,2
unknown,18,KinC_x36_6,2/26/2024,4681,junk,b,unknown,23.801,8,0,69863,1.27,LD2,ps4=0,sparse,"""""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
unknown,18,KinC_x36_6,2/26/2024,4682,production ,g,suspicious,23.801,8,7.32,824648,15.98,LD2,ps4=1,off,"""""",0,4682,10.538,2.416,26.86,7.5,0.979,0,7.8,7.29,0.979,-1,-1,-1,2,-1,-1,0,-1,7.41,7.51,7.49,-5.5,607,220527,80,400,1600,800,15,20,1,0,0,48.82,23.45,0,0,2
unknown,18,KinC_x36_6,2/26/2024,4683,junk,b,unknown,23.801,8,0,12317,0.18,LD2,ps3=0,sparse,"""""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
unknown,18,KinC_x36_6,2/26/2024,4684,production ,g,suspicious,23.801,8,9.01,1059322,19.73,LD2,ps3=1,sparse,"""""",0,4684,10.538,2.416,26.86,7.5,1.255,0,7.835,9.33,0.977,-1,-1,2,-1,-1,-1,0,-1,9.49,9.62,9.6,-5.5,607,283201,80,500,1600,800,70,20,1,0,0,48.82,23.5,0,0,2
unknown,18,KinC_x36_6,2/26/2024,4685,junk,b,unknown,23.801,8,0,0,0,LD2,ps3=1,sparse,"""Run data is repeat of previous assumed junk""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
unknown,18,KinC_x36_6,2/26/2024,4686,production,g,suspicious,23.801,12,20.66,690719,30.49,LH2,ps4=0,sparse,"""""",0,4634,10.538,2.416,26.86,7.5,1.824,0,11.585,20.13,0.988,-1,-1,-1,1,-1,-1,0,-1,20.34,20.62,20.61,-5.5,607,264818,80,500,1600,800,70,20,1,0,0,48.82,23.56,0,-999999,2
unknown,18,KinC_x36_6,2/26/2024,4687,production,g,good,23.801,12,20.03,696645,29.96,LH2,ps4=0,sparse,"""""",0,4634,10.538,2.416,26.86,7.5,1.858,0,11.488,20.47,1,-1,-1,-1,1,-1,-1,0,-1,20.47,20.76,20.75,-5.5,607,268257,80,500,1600,800,70,20,1,0,0,48.82,23.61,0,0,2
unknown,18,KinC_x36_6,2/26/2024,4688,production,g,good,23.801,12,16.9,589373,29.89,LH2,ps4=0,sparse,"""""",0,4634,10.538,2.416,26.86,7.5,1.822,0,11.538,17.03,1,-1,-1,-1,1,-1,-1,0,-1,17.03,17.27,17.45,-5.5,607,222104,80,500,1600,800,70,20,1,0,0,48.81,23.63,0,0,2
unknown,18,KinC_x36_6,2/26/2024,4689,production,g,good,23.801,12,19.7,686108,29.49,LH2,ps4=0,sparse,"""""",0,4634,10.538,2.416,26.86,7.5,1.83,0,11.475,20.18,1,-1,-1,-1,1,-1,-1,0,-1,20.18,20.46,20.44,-5.5,607,263572,80,500,1600,800,70,20,1,0,0,48.82,23.64,0,0,2
